text,label
@DeutschPI |LBR| wer sich nicht ausweisen kann sofort umgehend abweisen und Griechenland Auffanglager belassen bis Indentität geklärt.,0
"@FrankBeh Verrückt! :-( Nur eine Vermutung, die aber sehr unwahrschlich ist: Vielleicht liegt es an den neuen Vorgaben bei Twitter. /sth",0
Gewalt d spanischen Polizei inakzeptabel! Bürgerkrieg in #Katalonien muss verhindert werden. Entsendung #OSZE-Beobachter nötig. #Referendum,0
"@Bus_Fauli Na zumindest 3-4 Stunden vorher weiß man genau, wann und ob man den Fernverkehr einstellt. Die Zeit hätten vielen gereicht, doch noch einen Zug zu erwischen. /TN",0
"@martinsteiger @moinmoinsager Da können man hier und da noch besser werden, finde ich auch.",0
"@zawhie Ne, ich gucke schon gezielt. |LBR| Aber ich bin zum Beispiel so, dass ich es nicht direkt im Laden kaufen will, wenn ich weiß, dass ich es online günstiger kriege. |LBR| Warum sollte ich im Laden das doppelte zahlen?",0
wie lange müssen wir uns heute noch die lauwarmen Nachrichten der #Tagesschau anschauen die jeder schon den ganzen Tag wahrgenommen hat #ard,0
Die gesellschaftlichen Bemühungen um die #Integration von Migranten wurzeln in den im Grundgesetz normierten Grundwerten.,0
"@PatriciaD0305 @welt Das ausgerechnet Leute der AFD wie Sie jetzt auch noch die Jusos unterstützt, ist nichts anderes als eine vergiftete Praline!",0
@KumaAndrea wie naiv bist du eigentlich? träum weiter,0
"Europa wird überleben und auferstehen! Danke dir Schweiz,Land der Freiheit!",0
@Ralf_Stegner Ein typischer Sozi! Immer Volksverräter!,1
@dieLinke @b_riexinger Bei euch werden die wenigen Klugen ja von Dir und Krawall-KÄTHE @katjakipping nieder gemobbt.,1
Und eine Horde von devoten Lemmingen folgt ihr.,1
"@MarkusTomberg Wir haben's dann korrigiert, danke für den Hinweis! /fxn",0
"@stefanolix @neythomas Es war ja auch nicht so gemeint. |LBR| Sie mag nicht, dass er schwul ist. Wie die meisten Menschen.",0
"@Jim_Beau_27 |LBR| Vor allen sollte der Verursacher des Krieges in Syrien .die USA alle ""Flüchtlinge"" aufnehmen, nicht EU!",0
Die Sklaven der Merkel und der alten SED müssen endlich lernen zu gehorchen.,1
Lucke gibt kontra! Sehr gut!,0
@KonseqLiberal Muss cool sein. So ne Stadt ganz ohne Kopftücher.,1
"Würde mich ja nicht wundern, wenn diese Deppen Staatsgelder kassieren würden.",1
"Der Gouverneur von Kalifornien heißt Jerry Brown, liebes @ZDFheute (nicht Jeff). Schön, dass er hier in #Bonn bei #COP23 ist.",0
"@DeDoDoDaDeDa @holger_meint Die Gynäkologen auch aus meiner Familie, wollen keine Probleme und deshalb schweigen sie. Ich finde das falsch!",0
"Was er sagt: ""Ich bin Feminist"" |LBR| Was ich höre :""Titten, Muschis, gebt mir Titten, Muschis"".",0
"@TiffanyAngelx Bin ja echt nicht neidisch auf jemand ; Aber auf den Mann ,der eng umschlungen am Sonntag neben dir aufwacht schon !😆🙃 oder dir das Frühstück ans Bett bringen darf...☀️🍓🍒🍑🥥🍉🍍🥓🍔🧀🥨🍞🥚☕️",0
Gleich wechseln wir rüber zu @_twaudes und beten die Laudes vor. Betet ihr mit? #twaudes,0
die fette Claudia #Kleinert aus der @aktuelleStunde sieht heute auch wieder aus wie eine Presswurst #WDR,1
wer zum #Ziegenficker in die #Türkei fährt ist selber schuld wenn er dort in den Knast geht,1
"@MatthiasMeisner @hubertus_knabe TSP Artikel hat nicht ausreichend Informationen, um reagieren zu können.",0
Merkel und Konsorten haben durch die SED gut gelernt. Der Abschaum ist und bleibt oben.,1
"@flyingtomoon @mortimer_niels @mountainman1977 @deinTherapeut Ja, können wir. Gefühle sind keine Fakten.",0
Ich habe bei der letzten Bundestagswahl einen Mann gewählt |LBR| #ichwars,0
Hier werden Sie jedoch nicht mehr benötigt.,0
Wir wünschen allen einen schönen #Maifeiertag.,0
@MDR_SN @freies_wort |LBR| Die haben noch einen Arsch in der Hose.,1
"@stefanolix @siegfriedsfrom @TheHumbleJosh @APosener Man könnte in Deutschland nur noch die leben lassen, die Staatsbürger sind. |LBR| Alle anderen sind dann entweder Touristen oder GreenCard Inhaber mit befristetem Aufenthaltsrecht.",0
"Weltanschauliche Neutralität. Dieses Floskel ist so absurd gelogen. |LBR| Der deutsche Staat ist alles, aber nicht weltanschaulich neutral.",1
"Jetzt bin ich gespannt, woher diese Wendung kommt und wie sie aufgelöst wird 😳 #Tatort",0
"@MDRAktuell JEDE Großveranstaltung wird heute zum Roulette ,Dank Merkels offene Grenzen!!!",0
Kämpft gegen die Zersètzer wie Edathy und Friedrich. Steht auf uñd erfìndét unsere Idee ganz neu!,1
"@HeikoMaas Stattdessen sollte man das gesamte Führungspack der SPD wegsperren. SPD - Schmarotzer, Pädophile und Drnunzianten",1
Zeugenaussagen zufolge konnten sich Passanten nur durch Sprünge zur Seite retten. Anschließend wendete der Fahrer und fuhr über den Bürgersteig gegenüberliegenden Fahrbahnseite. Danach ergriff er die Flucht. Der Mieter des Wagens ist nach Angaben der Polizei ein Marokkaner.,0
@Apoll0x @Die_Gruenen Claudia Roth ist eine Schande für das Parlament und sie als Bundestagsvize ist eine Schande für unser Land.,1
"Es darf und kann nicht sein dass Hassprediger gegen unseren Rechtsstaat u unsere Demokratie hetzen. Was für Kirchen gilt muss auch in den Moscheen gelten. Wir müssen verhindern, dass gerade die Hinterhof-Gebetshäuser so zu Brutstätten für den Salafismus und Dschihadismus werden.",0
"Präses Schwaetzer: „Eine wirklich gute Erfahrung gewesen, auf der einen Seite zurückzublicken, Danke zu sagen und auf der anderen Seite nach vorne zu blicken.“ #ekdsynode",0
"@rspctfl @ThomasMichael71 @everlast_fs @m8Flo @BolzAndrea @Innenwelttramp @LGnimag @dasstimmvieh @NordicSkulled @Suzimiya @waldenmonk @Coffee__Grind @houelle_beck @THesmert @Chinasky64a @MartinDomig Ich habe mal in der Türkei Urlaub gemacht und danach entschieden, nie wieder in einem islamischen Land Urlaub zu machen. |LBR| Der Grund waren Männer die aufdringlich waren und tatsächlich gegafft haben, als hätten sie nie zuvor eine Frau gesehen.",0
"Ich befürchte, das mit der globalen Erwärmung können wir auch dieses Mal wieder vergessen 😞",0
@MartinDomig @MiataMuc Aber der Kurz wird in der Gegenwart dennoch nicht Bayern regieren.,0
"@ThomasMichael71 @ZeichenTaten @mountainman1977 Aber das verstehen westliche Städter ja nicht. Für die ist Natur Panda, Koala und die Kuh auf der Wiese.",0
@Timon_Gremmels Das Auswärtige Amt scheisst auf die Menschenwürde und auf Art.6 GG !!! Übrigens geführt von der SPD !!!,1
@Beams_Game @hapatamast Sei Vorsichtig mit so ener Ausage,0
Warum ist es so leicht einen Eu-Beitritt Kataloniens zu verhindern? Und so schwer das bei der Türkei zu verhinder?@ElmarBrok_MEP #tagesschau,0
@hannes_elefant @DonBarbone @ChSascha Nein. Dieses Bild hat mich der derzeitige Feminismus gelehrt. Da sieht man Frauen nur am Jammern u Rumheulen über das böse weiße Patriarchat,1
"1918 - 1938 - 1989: historische Bedeutung des 9.11. erinnert an bleibende Verantwortung, so Irmgard Schwaezer #ekdsynode",0
Was ist dieser tarek leitner nur für ein fehlgeleiteter hurensohn? #orf #konfrontationen,1
"@R1chtungsweiser Muslimische Länder gibt es doch zu genüge, wer hält ihn auf? Wenn er doch Angst hat kann er doch ""auswandern""",0
"@hannes_elefant @DonBarbone @ChSascha Ja. Ich bin so misogyn, dass ich nur mit Männern schlafe.",0
"@Sakoelabo @Padit1337 @SawsanChebli Soweit ich mich erinnere, bin ich der Arbeitgeber von Frau Chebli.",0
"Gut, dass @GoeringEckardt @PetraPauMaHe dankt. Sie hat das Thema im eigenen Laden wie im Parlament immer kompetent und couragiert bearbeitet.",0
"@rspctfl @Innenwelttramp @ergroovt @houelle_beck @ThomasMichael71 @ksemann2 @DrKassandraPari Ja, weil Du auf Dein Bekenntnis zur Religion selbst im Schulunterricht nicht verzichten willst.",0
@NPDWittenberg |LBR| Der für Bunt stehende Hasselhof ist doch aber dagen,0
@FrauVogelbein Vielleicht will man in den alten Bundesländern doch die DDR 2.0 und Anführer ist #Höcke? |LBR| Oh man die armen Menschen,0
@Titania0001 @ist_wenig Stimmt ja auch. Meistens leisten Frauen aber einfach weniger.,1
wann merkt die #SPD dass @MartinSchulz nur ein alkoholisierter Klotz am Bein ist,1
Wussten Sie's? Seit dem Beginn der Kämpfe um #Mossul im Oktober 2016 sind mehr als 875.000 Menschen aus der Stadt geflohen. #DidYouKnow,0
@RakuBLN Kriminalität muss unabhängig der Herkunft bekämpft werden. Dafür gibt es allerdings Polizei &amp; Justiz. Das ist kein Schwarz/Weiß Denken. Das ist ein Glaube an unser Rechtssystem. /TN,0
@Gooney75 ... um Familien geht es nicht. Keiner Partei.,0
"Jetzt haben sie uns genau da, wo sie uns haben wollten: Soll es etwa zu einer „Geschlechtertrennung bei Menschensammlungen“ kommen?! Das Ende einer freien und toleranten Gesellschaft! Das ist die Botschaft für mich!",0
"Voller Hass und voller Geifer, schreitet der rechte Rand voran, im Glauben unser Land zu retten, treiben sie es in den Untergang. #NoAfD #AfD",0
@AdolfGlunz @doppel500 @anna_IIna Schämt euch ihr dummen Säue,1
in der BRDGmbH mit zweierlei Maß.,1
Ich brech weg _! wusst wirklich nicht das es einen Minister für Ernährung gibt ....jawohl haut das geld für sowas weiter raus !!!!!,0
@olewahr @Kittypunk7 Schon klar. Ein weiteres Kapitel linker Opferkultur.,1
@MiRo_SPD Ich scheisse auf die SPD !!!,1
@olewahr Biologie lässt sich nicht ändern.,0
"@HelgeThiessen Du weißt, wonach ich gezielt suche :)",0
"@UlrichKelber @spon @fdp Ich habe nichts gegen E-Autos, aber eine Quote ist bei der Ökobilanz der garantiert falsche Weg. Sie müssen sich im Wettbewerb durchsetzen.",0
@Colognerin Volle Konzentration auf mein Bundestagsmandat. Daher gebe ich auch mein Amt als Parteivorsitzender in NRW am Samstag ab.,0
"@Eddie_1412 @Hevellia64 NPD leider zu Unbedeutendheit , verhetzt.",0
"Immer wieder erlebt: ""Es gibt nichts Praktischeres als eine gute #Theorie"" (Kurt Lewin). Z.B. #Menschenbild, Sozialprinzipien und Tugendethik der christlichen Gesellschaftslehre, oder die ""#Schweigespirale"" von Noelle-Neumann.",0
@Namiimon @CayVL @mountainman1977 @zeitonline Und Transsexuelität ist auch kein Geschlecht.,0
"@AuswaertigesAmt Gibt es einen scheinheiligeren Haufen, als das SPD verseuchte Auswärtige Amt ???",1
"@DietmarBartsch Wurde die AFD demokratisch gewählt? Wenn ja, dann bitte das hetzen einstellen und das Volk nicht für blöd verkaufen !!!",0
"@rspctfl @Innenwelttramp @ergroovt @houelle_beck @ThomasMichael71 @ksemann2 @DrKassandraPari Ich bin jedenfalls froh, dass ich keine Kinder habe, die Dich als Lehrer haben könnten.",0
Theaterdonner wird #Erdogan nicht stoppen. Reisewarnung statt bloßer Hinweis &amp; Stopp der #EU-Beitrittsgespräche + Gelder sind nötig! #Türkei,0
Möchte noch jemand in den Playboy? 😀,0
@Kahuna456 Hab's bereits kommentiert. Der Typ ist ein Clown.,1
"#Fakt: Mehr als 2 Mio. Menschen sind in #Nigeria auf der Flucht, darunter 1,87 Mio., die vor #BokoHaram fliehen mussten.",0
"@Tom174_ @MiataMuc Ah, mit dem Tom spricht er... 😣",0
Er rettete Bürgermeister #Hollstein das Leben. Morgen ist Ahmet Demir bei #FarbenBekennen im Roten Rathaus.,0
"@GdP_Dir4 @clydevpg @GdPPresse @BILD |LBR| Autonome dürfen alles. Wären das Rechte-, -&gt;Höchtstrafen",1
"Wer als Sozialdemokrat nun diese „hervorragenden Ergebnisse“ (Parteichef Martin Schulz) kleinredet, sollte einmal erläutern, in welcher Konstellation er – mit gerade einmal 20,5 Prozent im Kreuz – mehr erreichen möchte.",0
"Ich verstehe immer weniger, warum die Polen, Tschechen und Ungarn unsere vorbildliche Migrationspolitik nicht mitmachen wollen. |LBR| Ist es denen nicht langweilig mit Weihnachtsmärkten so ganz ohne Barrieren, Polizisten und Nagelbomben?",1
#AfD - die Don Quijote-Partei. Den Blick in die Vergangenheit gerichtet und gegen Windmühlen kämpfend. #NoAfD,0
"@rspctfl @Kischeph @Volker_Beck Ach ja stimmt, Eure bekloppte Religion...",1
@MiataMuc Können Frenchies überhaupt Töne von sich geben?,0
@MDR_SAN Verfluchte Autos. Was da für Unmengen an Tieren umkommen!,0
"@XYEinzelfall |LBR| ausl. Täter werden wie üblich mit Bewährung freigelassen statt wie früher ins Arbeitslager ,bis zum umfallen.",1
Es wird Zeit das mann @GoeringEckardt ENTSORGT am besten rückstandlos. #illner,1
"Ick liebe Berlin. Wie ein Junkie auf Crack. |LBR| Es ist nicht meine Schuld, dass die Stadt so furchtbar regiert wird.",0
@MiataMuc Von mir aus darfst Du alles. |LBR| Außer meine Autorität in Frage stellen.,0
@DoraBromberger @umbilicussuevia Die Juden habens mit dem Schuldkult geschafft. Nazi= gleich sehen gehirngewaschene Deutsche -&gt; ROT!,1
@MiataMuc Ja. Der @Tom174_ ist immer gut 😃,0
SPD ist jetzt gefordert. Sie müsse gerade jetzt über eine Regierungsbeteiligung nachdenken! Jetzt sind Neuwahlen auch eine Option. Nur die Verlierer werden noch mehr verlieren und die Gewinner noch mehr gewinnen.,0
Was machen denn die „ Zwerge“? der @jusos @spdde |LBR| 😆😆😆😆😆😆😆😆😆,0
"@AfDBerlin @kv171311 Rettet die anmutigsten Tiere ,die Vögel,mit allen Mitteln!!!",0
@BenOette Eigentlich ist es keine Forderung. Nur eine verzweifelte Überlegung.,0
@_denk_mal_ |LBR| Die Linken stinken zum Himmel gegen Patrioten und Rechte schlecht hin.,1
"Ach ja,gibt es noch ein KZ, was der Pfaffe Gauck noch nicht besucht hat?",1
Ist es noch ein Verfassungsgericht oder ist es schon ein Verarschungsgericht? #DrittesGeschlecht,1
@tagesspiegel @DietmarBartsch Soll er doch dort verrotten,1
der langweilige Dieter #Nuhr macht sich über soziale Randgruppen lustig Pfui,1
"@RvrsApacheMastr @AfD_Support |LBR| Arme Deutsche Bürger, Wehrt euch geht auf die Straße. Alle!",1
"@MiataMuc @Tom174_ Plus 6 in Israel, 1 in Neuseeland, zwei in Kanada. |LBR| Also 18. Plus ein oder zwei noch in Deutschland. Sagen wir 20.",0
@Heinrich_Krug Armutsrentner müssen Flaschen sammeln gehen!😠,0
"@nairax23 @Harlekin1991 @m8Flo @everlast_fs @rspctfl @BolzAndrea @Innenwelttramp @LGnimag @dasstimmvieh @NordicSkulled @Suzimiya @waldenmonk @ThomasMichael71 @Coffee__Grind @houelle_beck @THesmert @Chinasky64a @MartinDomig Naira, ich habe in Hamburg ein Baby im Krabbelalter in der Krippe gesehen mit Kopftuch und Stecknadeln am Kopf. |LBR| Wie krank ist sowas eigentlich?",1
"@CaroCreamReal Hi caro ,danke für die schönen stunden mit dir !!! happy new jeahr 2018",0
"@Schnubb36 @3rd_stone_f_sun @Schockadin @oadiakosmos @Fjordspringer @gselsbaer @transsimian @AlfredAndPaul @TomBell46959788 @KosmosOadia @druzim @DasEbenbild @_Apuleius @karlrahner_sj @veronikusz @LadyLeliana @VJanusch @HELMA__D @ifw_recht @gbs_org Die Geschichte mit dem Sündenfall hatten wir bspw. diskutiert. Ihr habt euch dann einfach Dinge ausgedacht, die nachweislich NICHT in der Geschichte stehen, um dagegen zu ""argumentieren"". Oder habt eben wieder besondere Interpretationsmethoden angewandt.",0
"@AliceGreschkow Wie lieb! Danke. Diese Rückendeckung hilft, immer weiterzumachen.",0
"Ich bin mit 18 Jahren bei jedem Infostand gewesen.Wenn wir ins Gespräch kamen,sagte ich nur,ich bin Nationaldemokrat.",0
Solange die sich selber die Köpfe einschlagen und Deutsche in Ruhe lassen. Scheißegal.,1
"Menschen, die meine Kinder sein könnten, eskalieren bei Al Bano &amp; Romina Power. |LBR| Danke #schlagerchampions, es ist noch nicht alles verloren!",0
@Medienarbeiter @ManuelaSchwesig @Ralf_Stegner Schwesig und Stegner- die neue SS ???,1
@MiataMuc Du brauchst mehr Dominanz ☺,0
"Nein Freunde,unser Auftrag ist der Glaube an Deutschland und Europa!",0
warum muss ich mir in der @aktuelleStunde einen deutschen Jammerlappen anhören #WDR,1
"@Rene_Springer @Alice_Weidel @AfDimBundestag @AfD Was für ein jämmerlicher Spinner. Nazis hatten wir vor der letzen Wahl wesentlich mehr als nun. Allerdings wundert mich nichts mehr, wenn ich an das rassistische Gesindel in den deutschen Botschaften und Konsulaten denke.",1
"Pfaffen und die US-Ostküste.Gleicher Glaube,gleiche Ideologie!",1
Typisch deutsch!Deutsche Beamte spionieren für die Besatzungsmacht!,0
"@montagsdemoGIDA Na dann. Gute Nacht armes deutsches Volk, Selber mit Schuld ,da kaum Gegenwehr!",0
@_tsukino_usako @allesevolution @Marenleinchen66 Nein heißt nicht immer Nein. Gerade bei Frauen.,1
wozu brauchen wir überhaupt noch teure #Politiker wenn die Politik austauschbar ist und uns insgesamt allen doch nur bescheißen,1
"@jreichelt @HeikoMaas Ein Spre­cher des Jus­tiz­mi­nis­te­ri­ums zu BILD: „Wir haben den Tweet aus dem Jahr 2010 nicht ge­löscht.“ Das, Herr Reichelt, war der falsche Adressat. Das „Team von Heiko Maas“ verantwortet den Twitteraccount, nicht das Ministerium. Dort müssen Sie nachfragen.",0
"Es hat nichts mehr mit Toleranz oder Religionsfreiheit zu tun, wenn wir zulassen, |LBR| dass in fundamentalistischen Moscheen Inhalte vermitteln werden, die sich klar |LBR| gegen unseren Staat und unsere Demokratie richten.",0
"Ich bin so alt, ich kann mich noch an die Zeiten erinnern, als der SPIEGEL ein investigatives Nachrichten-Magazin gewesen ist.",0
"Wahnsinn ! Und das Elend der Deutschen Armen steigt, durch die verfluchten Ausgaben!",0
"wie strunzdumm ist denn die türkische Rechtsanwältin in der @aktuelleStunde sie sollte besser machen was sie kann, Ziegen hüten #WDR",1
#Merkel hat versprochen Kanzlerin zu bleiben sie hat aber auch versprochen dass es mit ihr keine Maut gibt #CDU,0
"In Deutschland ist es toll,deutsche Rentner wühlen in Mülltonnen ,Ausländer gehen gemütlich einkaufen.",1
@MiataMuc @mountainman1977 Außerdem bist Du ja auch was gaaaaanz Besonders 😁,0
"@connor_larkin @kjempeslu Schon mitgekriegt, dass wir in einer repräsentativen Demokratie leben?",0
"Liebe Schweizer! |LBR| Ihr seid ein grandioses Volk,ihr seid die Vorreiter der Freiheit Europas!Danke,von ganzen Herzen danke!",0
"Ist die Strategie der #SPD-Koalitionsverhandler die eigene Partei soweit schrumpfen zu lassen, bis sie klein genug ist, um Teil einer linken Sammelbewegung werden zu können? #GroKo #noGroKo #NoAfD",0
"@DrKissler Ich kann das Gelaber von ""hart bestraft"" nicht mehr hören. Die Gerichte wenden nur - meistens - die Gesetze an. Es ist am Gesetzgeber, einen angemessenen Strafrahmen vorzusehen.",0
"@_almostart @DerDoktorant Nun ja, die Abnahme der Popularität ab 1997 ist durchaus zu erkennen",0
"Verlasse von Zeit zu Zeit die Menschen, suche die Einsamkeit, um im Schweigen und anhaltendem Gebet deine Seele zu erneuern! Carlo Caretti",0
@LucasSchoppe1 @allesevolution @SPIEGELONLINE @DerSPIEGEL Aber 10 Prozent der Opfer sind Frauen! Frauen! Das ist das bessere Geschlecht mit den Möpsen und den Vaginas! |LBR| Frauen!!!!,1
Steht endlich auf und kämpft gegen das System!Wir wollen keine DDR light Fr.Merkel.!,0
@Wahlrecht_de Ist @Wahlrecht_de jetzt auch eingeschwungen auf den Anti-AfD-Kurs der Kartellparteien?,1
"@Beatrix_vStorch bei so vielen verschwulten Entscheidungen, fragt man sich doch ""wer hat den Verfassungsrichtern ins Hinr geschissen?"" #voßkuhleScheisskule",1
"@FrankFranz |LBR| Leider hält Schlafmichel immer noch still,solange es ihm gut finanziell einigermaßen geht.",0
@spdberlin MAN MUSS DEN VOLKSVERRÄTERN DER SOZIS ENTSCHLOSSEN ENTGEGENTRETEN!,1
@g_michael_h Lesen Sie gern meinen Beitrag im Tagesspiegel vom 19.12. Da steht’s drin.,0
"@ericcartmensmum @MiataMuc @HelgeThiessen Gute Nacht. Ich bete darum, dass Ihr alle schwul werdet ☺",0
@SchauHin2 |LBR| Hoffentlich sind die Nationalisten dann die Sieger nicht die Asylantenbeschützer und Asyalantenabschaum?,1
"Denkt daran, es geht um die Freiheit Deutschland muss leben!",0
Super!Diätenerhöhung na klar.Deutsche Rentner wühlen in Mülleimern.,0
@Sakoelabo @Padit1337 @SawsanChebli Vielleicht hatte er seine Tage.,1
@Bartzissey @MiataMuc @mountainman1977 Willst Du mich jetzt herausfordern?,0
@Verlierer50 Und Scheißt auf die verdammten Asyl Schmarotzer,1
@KNA_Redaktion Und jetzt noch drei weitere für die #KrippeWelle nominieren!,0
@AbehoSooh@balleryna jaja.Aber Verteidigen darf Man sich ja nicht sonst gibts ne Anzeige wegen Körperverletzung in Tateinheit mit Rassismuss,0
@sixtus @MonikaHerrmann1 Wow. Lesenswert! Zu #FDP u Spitzenverdienern.,0
"@X_crossss @Bommel_rockt @FeePatzer Ich brauch das nicht zu bringen, ich bin glücklicherweise schwul. |LBR| Und nein, Frauen wollen nicht wie wir Männer Sex. Sie sind da weitaus selektiver.",0
@StefanScharf_DD @Claudia_Mertes Dies AfD ist allerdings schwächer also die politische Linke. Und die Linke ist ein Freund des Islam. |LBR| Was letzteren so bedrohlich macht.,1
@EmoclewTonSwej Ein gutes Herz schafft noch lange keine gute Gesellschaft.,0
@Peacecakex Sexuelle Belästigung ist ja auch ein seltenes Vorkommen.,0
Mal ehrlich: Wer denkt bei Pforzheim nicht an Furzheim?,1
Übrigens: Gesetze werden durch den Bundestag gemacht. Nicht durch eine Audienz mit Kaiserin Merkel. Der Bundestag ist handlungsfähig. Merkel ist geschäftsführend im Amt. |LBR| Nix mit Staatskrise.,0
"Liebe Freunde,denkt einfach.Der debile Klitschko,gefeiert der BRD medien.Also ein primitiver Sklave der US Ostküste.",1
@ScottiRacer Das würde den Zustand von Claudia Roth erklären 🤔,1
"@darksideoftheeg @die_Schoene Auch wenn ich nichts von Gabriel halte, Aber in Israel hat er Recht.",0
@heavenlydogz @nopgy8i7 @govkorea @mafrakorea Zur Hölle mit den koreanischen Tierquälern!,1
"@Wahr_Sager Leider wahr. Zu sehr mit Nazikeule verunglimpft, sodaß sie kaum Bürger hier wählen. AfD kann nur die Systemlinge stürzen",1
"@hubertus_heil Ausgerechnet die scheinheiligen Heuchler aus der abgefuckten SPD reissen das Maul auf. SPD - SCHMAROTZER, PÄDOPHILE UND DENUNZIANTEN !!!",1
"@HomeRogner Alles zum Schutz von Ausländern hierzulande. Nichts, wenns um eigene Volk ,Heimat,Tradition geht.",1
"@littlewisehen So habe ich ihn (u.a. als Herausgeber meiner Dissertation) auch erlebt. Ein ganz Großer: umfassend gebildet, wertorientiert, moderat und menschenfreundlich.",0
"Ständig gegen Deutsche hetzen und über unsere Kultur spotten, aber nicht die Eier haben zu einer Mohammed-Karikatur #LaferLichterLuther",1
"Wir nehmen richtig viel Rückenwind mit aus dem #Reformationsjubiläum. Das wird die Zukunft prägen.“ - EKD-RV @landesbischof Bedford-Strohm	OTHER	OTHER
@journ_ali @kelghazzali Welche Rechte vom Muslimen sind denn in Europa in Gefahr?	OTHER	OTHER
Im Koran steht zwar, dass Moslems Ungläubige töten sollen, aber das hat nichts damit zu tun, wenn Moslems Ungläubige töten.	OFFENSE	ABUSE
@Claire_Farr0n @ARDKontraste Die Juden in Deutschland waren Deutsche und keine Anderen. Deutsche und Juden zum Gegensatzpaar zu machen ist völkisch und antisemitisch. Juden und Deutsche sind Identitäten mit Schnittmenge. Zumal aschkenasische Juden zum deutschen Kulturkreis gehören. Sie kommen vom Rhein.	OTHER	OTHER
erster FC #Bayern #München zeichnet sich aus durch Scheintote als Trainer und #Schwerverbrecher im Management	OFFENSE	INSULT
@flyingtomoon @mortimer_niels @deinTherapeut Ich weiß worum es geht: Um Frauen und ihre emotionalen Befindlichkeiten. Wie immer.	OFFENSE	ABUSE
@ntvde_Politik @krippmarie @CHerwartz |LBR| Der Roland Koch sollte zurück in die Politik und die Spitze übernehmen.	OTHER	OTHER
@Christoph_Hi In Wahrheit leben die Jesiden auch gar nicht so religiös.	OTHER	OTHER
Kämpft gegen die Ostküste, kämpft für die Freiheit Èuropas!	OTHER	OTHER
@XYEinzelfall Deine Meldungen sollten tgl. im FS kommen.dann würde der letzte Schlafmichel endlich wach.	OTHER	OTHER
@schlabonski @AlternativeNds ich hab ja auch nicht behauptet das DU das bestritten hast.	OTHER	OTHER
@MiataMuc @mountainman1977 @sci_fanboi @Tom174_ Die sind wie ich ☺	OTHER	OTHER
@BonkeKolja Was hätte A. H. mit solche skupellosen Tätern gemacht? Sicher das Richtige!	OFFENSE	ABUSE
@_StultaMundi Ich meine den Unsinn mit Todesstrafe für Shrimps, Kleidung und Homosexualität.	OTHER	OTHER
Die Witze von @ShahakShapira gehen auf keine Vorhaut.	OTHER	OTHER
Ich freue mich auf die erste weibliche Präsidentin Frankreichs Marine Le Pen. @cem_oezdemir #illner	OTHER	OTHER
@tagesspiegel @MiRo_SPD Redet da etwa ein SPD Politiker von Rechtsstaat? |LBR| Dessen Parteifreund Steinmeier hätte als Minister kleine Kinder im Dreck verrecken lassen	OFFENSE	INSULT
@Claudia_Mertes @TiniDo Ist halt Feminismus im fortgeschrittenen Stadium. Was erwartet Du da?	OFFENSE	ABUSE
@CSU Es als Errungenschaft zu verkaufen, den Bürgern weniger von deren eigenem Geld wegzunehmen ist schon mal sehr cool. Und wer hat die Straßenausbaubeiträge"" denn eigentlich eingeführt, wenn nicht die CSU?",0
"@LukLktourscr Momentan haben wir noch nichts, aber später im November sicher!",0
@MiataMuc @KonseqLiberal Als ob Ihr mich ärgern könntet 😎,0
@FrauSchmauke @_StultaMundi Üblicherweise werden Ehen von Frauen gewollt. Es entspricht ihrem Bedürfnis nach Romantik und Versorgung.,1
"@JoeHellBack @ThomasMichael71 @alexa_jung60 @Tschonka @Gwen_Ny_ @dasstimmvieh @Mohrenpost Und warum sollte man sich mit Angehörigen anderer Religionen solidarisieren, wenn man diese Religion bekloppt findet?",1
"@ericcartmensmum @xXxOPEXOBxXx @HelgeThiessen @MiataMuc Die Gesellschaft will es so. Sie zieht Männer in den Dreck, überhöht die Frauenwelt und erklärt Männern für obsolet.",0
@bmel @bmub Weg mit dem ganzen Gift in der Natur. Rettet die Vögel und alle Wildtiere,0
"Logisch!Wenn sie die Zersetzung vorangetrieben haben und das Volk genug betrogen haben,gehen sie ins gelobte Land.",1
Noch nicht einmal nationale Menschen können ehrlich sein.Das wird dann mit Alkohol entschuldigt. Ekelhaft!,0
"@AltermediaD |LBR| Gar nicht gewußt. Überall Judenspuren. |LBR| Von nun an nur noch ein gesundes , gutes neues Jahr.",1
@faznet .meine Freude ist grenzenlos ⁉😨,0
"@ErikMarquardt @EulenTweet 😠👎Schon mal was von Orban u a Oststaaten, gehört, wie die das handhaben?",0
"@a_huebner_law Als Homosexueller erlaube ich mir das Privileg, die Frauenwelt, und insbesondere feministische Thesen, einer nüchternen Analyse zu unterziehen, ohne von der Verlockung der Brüste geblendet zu sein.",0
"@kjempeslu @connor_larkin Lesen Sie erstmal ein Handbuch des Staatsrechts oder besser noch der Allgemeinen Staatslehre, wir sind hier nicht in der öffentlichen Nachhilfestunde.",0
Müssen eigentlich Flüchtlinge auch Rundfunkbeitrag zahlen ???? |LBR| Oder nur die hier länger Leben ???1,0
"Lieber @larsklingbeil, herzlichen Glückwunsch zur Wahl! Du wirst es rocken!",0
